docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**Production-Ready Features:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**Performance Notes:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- **Current:** In-memory cosine similarity (good for < 1000 documents)
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- **Scale-up Option:** Firestore Vector Search (requires index configuration)
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- **Alternative:** Pinecone, Weaviate for production scale
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	---
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**File:** `src/hooks/useRealtimeAnalytics.ts` (NEW - 342 lines)
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**Hooks Created:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Real-time student engagement data for educators
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Uses `onSnapshot` for live updates
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Fetches SDT scores automatically
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Tracks last active timestamps
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Auto-unsubscribes on cleanup
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**Usage:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Platform-wide statistics for HQ
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Total sites, learners, educators
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Average engagement across platform
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Active sites count
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Live updates on new sites/users
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Real-time activity feed for parents
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Last N telemetry events
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Auto-refreshes on new activity
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Formatted activity descriptions
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Live SDT score updates
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Triggers recalculation on new events
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Returns autonomy, competence, belonging, overall
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Optimized to prevent excessive queries
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**Key Features:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Automatic subscription cleanup (no memory leaks)
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Error handling with error states
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Loading states for UI feedback
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Optimistic updates
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	---
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**File:** `src/components/analytics/AnalyticsDashboard.tsx`
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**Changes:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Replaced `useEffect` + `getDocs` with `useStudentAnalytics` hook
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Removed manual polling logic
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Students list now updates live
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Added error state display
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- ✅ Maintained AI Insights Panel integration
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**Before:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**After:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	**Impact:**
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Educator sees new student activity immediately
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- At-risk alerts appear in real-time
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Dashboard reflects current engagement without refresh
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	---
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- All hooks return cleanup functions
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- `onSnapshot` listeners unsubscribe on unmount
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- No orphaned subscriptions
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Prevents memory leaks in long-running sessions
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Limit queries to necessary document counts
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Index-aware query construction
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Debounced recalculations where needed
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- Cached SDT scores in TelemetryService
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	---
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- [x] All TODOs in motivationEngine resolved
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- [x] Vector store implements core RAG functionality
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- [x] Real-time hooks created and tested
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- [x] Educator dashboard converted to real-time
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- [ ] Student dashboard converted to real-time (in progress)
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- [ ] Parent dashboard converted to real-time (pending)
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	- [ ] HQ dashboard converted to real-time (pending)
docs/REALTIME_ANALYTICS_COMPLETION.md	fence	Add to `firestore.indexes.json`:
docs/QA_RUNBOOK.md	inline	npm run dev
docs/QA_RUNBOOK.md	inline	npm run build
docs/QA_RUNBOOK.md	inline	npm run build && docker build
docs/QA_RUNBOOK.md	inline	flutterfire configure
docs/QA_RUNBOOK.md	inline	flutter pub get
docs/QA_RUNBOOK.md	inline	flutter run
docs/QA_RUNBOOK.md	inline	flutter build apk
docs/QA_RUNBOOK.md	inline	npm run qa:telemetry-smoke
docs/QA_RUNBOOK.md	inline	firebase deploy --only firestore:indexes
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	User Activity → TelemetryService.track() → telemetryEvents collection
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	↓
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	Cloud Function (aggregator)
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	↓
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	telemetryAggregates collection
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	↓
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	AnalyticsDashboard.tsx
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	↓
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	Educator UI (charts)
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	┌─────────────────────────────────────────────────────────────┐
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│                     Student Interactions                     │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  (Mission select, Checkpoint, Reflection, AI Coach, etc.)   │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	└─────────────────────┬───────────────────────────────────────┘
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	▼
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	┌────────────────────────────┐
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│   Telemetry React Hooks    │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  (useAutonomyTracking,     │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│   useCompetenceTracking,   │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│   useReflectionTracking)   │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	└────────────┬───────────────┘
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	▼
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	┌────────────────────────────┐
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│    TelemetryService.ts     │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  - Auto-enrich metadata    │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  - Validate event schema   │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  - Write to Firestore      │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	└────────────┬───────────────┘
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	┌───────────┴───────────┐
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│                       │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	▼                       ▼
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	┌──────────────────┐    ┌──────────────────────┐
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│ telemetryEvents  │    │ SDT Motivation Eng.  │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  Collection      │    │ (AutonomyEngine,     │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  (~1000 docs/    │    │  CompetenceEngine,   │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│   user/month)    │    │  BelongingEngine)    │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	└────────┬─────────┘    └──────────────────────┘
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│ (Cloud Function - daily cron)
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	▼
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	┌──────────────────────┐
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│ telemetryAggregates  │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  Collection          │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│  (1 doc/user/day)    │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	└────────┬─────────────┘
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	┌────┴─────┐
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│          │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	▼          ▼
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	┌────────┐ ┌──────────────┐
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│ Educator│ │ Student      │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│Analytics│ │ Motivation   │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	│Dashboard│ │ Profile      │
docs/SDT_PHASE2_COMPLETION_REPORT.md	fence	└─────────┘ └──────────────┘
docs/SDT_PHASE2_COMPLETION_REPORT.md	inline	showcaseSubmissions
docs/SDT_PHASE2_COMPLETION_REPORT.md	inline	firebase deploy --only firestore:indexes
docs/SDT_PHASE2_COMPLETION_REPORT.md	inline	firebase deploy --only firestore:rules
docs/SDT_PHASE2_COMPLETION_REPORT.md	inline	firebase deploy --only firestore:indexes
docs/SDT_PHASE2_COMPLETION_REPORT.md	inline	npm run build && npm start
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Note**: `AIService.request()` automatically redacts, you usually don't need to call this directly
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Note**: `AIService.request()` automatically retrieves context, you usually don't need to call this directly
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Always provide `studentName` for redaction mapping
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Record feedback for training dataset
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Use `AIService.request()` (not direct model calls)
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Version your rubrics when making significant changes
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Tag rubrics for easy retrieval
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Check response.citations to see which context was used
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Don't send raw student data to models (use AIService for auto-redaction)
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Don't hardcode rubrics in prompts (store in DB)
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Don't skip feedback recording (you lose training signals)
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Don't delete old rubric versions (breaks audit trail)
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	- Don't expose API keys in client code (use NEXT_PUBLIC_* only for Gemini)
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Check**: API key valid? Quota not exceeded?
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Fix**: Verify env vars, check API console for errors
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Check**: Does a rubric exist for this mission/grade/site?
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Fix**: Create a global fallback (`siteId: '*'`) or seed default rubrics
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Check**: Are you using `AIService.request()` or bypassing redaction?
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Fix**: Always use `AIService.request()`, never call model adapters directly
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Check**: Vector store not implemented yet (using mocks)
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	**Fix**: Wait for Phase 2 (vector DB integration) or manually curate exemplars
docs/AI_SERVICES_QUICK_REFERENCE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [src/components/analytics/StudentAnalyticsDashboard.tsx](src/components/analytics/StudentAnalyticsDashboard.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Real-Time Features:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Live SDT scores via `useSDTScores` hook
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Real-time activity feed via `useChildActivity` hook
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Personal progress updates instantly
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Streak tracking and achievements
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Key Improvements:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Replaced manual SDT polling with real-time hook
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Activity feed updates as events occur
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Removed TelemetryService polling from useEffect
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Loading states properly managed across hooks
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Usage:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [src/components/analytics/ParentAnalyticsDashboard.tsx](src/components/analytics/ParentAnalyticsDashboard.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Real-Time Features:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Live child activity updates via `useChildActivity` hook
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Real-time SDT scores for selected child via `useSDTScores` hook
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Instant notification of achievements
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Multiple children support
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Key Improvements:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Removed manual SDT polling for each child
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Activity feed updates live when child selected
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Placeholder engagement for list view (optimized performance)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Real-time data only for selected child (reduces Firestore reads)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Usage:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [src/components/analytics/HQAnalyticsDashboard.tsx](src/components/analytics/HQAnalyticsDashboard.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Real-Time Features:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Platform-wide statistics via `usePlatformStats` hook
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Live site metrics (learners, educators, engagement)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Active sites count updates instantly
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Real-time health monitoring
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Key Improvements:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Removed manual aggregation of platform stats
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Site-level details still fetched per-site (detailed metrics)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Platform totals from real-time hook (efficient aggregation)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	- Export functionality maintained
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Usage:**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**1. Mission Selection**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [LearnerMissions.tsx](LearnerMissions.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Triggers:** When learner clicks and selects a mission
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**SDT Dimension:** Autonomy (learner chooses their learning path)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**2. Goal Setting**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [src/components/goals/GoalSettingForm.tsx](src/components/goals/GoalSettingForm.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Triggers:** When learner sets a personal learning goal
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**SDT Dimension:** Autonomy (self-directed goal setting)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**1. Checkpoint Attempts**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [src/components/checkpoints/CheckpointSubmission.tsx](src/components/checkpoints/CheckpointSubmission.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Triggers:** When learner starts checkpoint submission
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**SDT Dimension:** Competence (attempting skill demonstration)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**2. Checkpoint Success**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Triggers:** When learner successfully passes checkpoint
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**SDT Dimension:** Competence (mastery achieved)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**3. Mission Submission**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [LearnerMissions.tsx](LearnerMissions.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Triggers:** When learner submits completed mission work
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**SDT Dimension:** Competence (demonstrating learning)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**1. Peer Recognition**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [src/components/recognition/PeerRecognitionForm.tsx](src/components/recognition/PeerRecognitionForm.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Triggers:** When learner gives recognition to a peer
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**SDT Dimension:** Belonging (social connection and appreciation)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**1. Mission Reflection**
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**File:** [ReflectionForm.tsx](ReflectionForm.tsx)
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Triggers:** When learner submits mission reflection
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	**Purpose:** Track metacognitive development and self-awareness
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	---
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	Add to [firestore.indexes.json](firestore.indexes.json):
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	fence	Already configured:
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	inline	goal_set
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	inline	showcase_viewed
docs/ANALYTICS_AND_TELEMETRY_COMPLETE.md	inline	node scripts/telemetry_live_regression_audit.js --strict --require-live-coverage --hours=720 --project=studio-3328096157-e3f79 --credentials=firebase-service-account.json
docs/ANALYTICS_COMPLETION_REPORT.md	fence	**Data Sources:**
docs/ANALYTICS_COMPLETION_REPORT.md	fence	- `learnerGoals` collection
docs/ANALYTICS_COMPLETION_REPORT.md	fence	- `checkpointHistory` collection
docs/ANALYTICS_COMPLETION_REPORT.md	fence	- `badgeAchievements` collection
docs/ANALYTICS_COMPLETION_REPORT.md	fence	- `recognitionBadges` collection
